Name,BDR,Makespan
j.rnd.6x5.train.538,SPT.MWR.40,455
j.rnd.6x5.train.539,SPT.MWR.40,554
j.rnd.6x5.train.540,SPT.MWR.40,598
j.rnd.6x5.train.541,SPT.MWR.40,428
j.rnd.6x5.train.542,SPT.MWR.40,553
j.rnd.6x5.train.543,SPT.MWR.40,545
j.rnd.6x5.train.544,SPT.MWR.40,543
j.rnd.6x5.train.545,SPT.MWR.40,696
j.rnd.6x5.train.546,SPT.MWR.40,587
j.rnd.6x5.train.547,SPT.MWR.40,541
j.rnd.6x5.train.548,SPT.MWR.40,502
j.rnd.6x5.train.549,SPT.MWR.40,623
j.rnd.6x5.train.550,SPT.MWR.40,526
j.rnd.6x5.train.551,SPT.MWR.40,484
j.rnd.6x5.train.552,SPT.MWR.40,516
j.rnd.6x5.train.553,SPT.MWR.40,490
j.rnd.6x5.train.554,SPT.MWR.40,497
j.rnd.6x5.train.555,SPT.MWR.40,621
j.rnd.6x5.train.556,SPT.MWR.40,476
j.rnd.6x5.train.557,SPT.MWR.40,468
j.rnd.6x5.train.558,SPT.MWR.40,521
j.rnd.6x5.train.559,SPT.MWR.40,665
j.rnd.6x5.train.560,SPT.MWR.40,407
j.rnd.6x5.train.561,SPT.MWR.40,587
j.rnd.6x5.train.562,SPT.MWR.40,574
j.rnd.6x5.train.563,SPT.MWR.40,488
j.rnd.6x5.train.564,SPT.MWR.40,597
j.rnd.6x5.train.565,SPT.MWR.40,439
j.rnd.6x5.train.566,SPT.MWR.40,577
j.rnd.6x5.train.567,SPT.MWR.40,565
j.rnd.6x5.train.568,SPT.MWR.40,548
j.rnd.6x5.train.569,SPT.MWR.40,506
j.rnd.6x5.train.570,SPT.MWR.40,533
j.rnd.6x5.train.571,SPT.MWR.40,491
j.rnd.6x5.train.572,SPT.MWR.40,526
j.rnd.6x5.train.573,SPT.MWR.40,333
j.rnd.6x5.train.574,SPT.MWR.40,584
j.rnd.6x5.train.575,SPT.MWR.40,536
j.rnd.6x5.train.576,SPT.MWR.40,549
j.rnd.6x5.train.577,SPT.MWR.40,612
j.rnd.6x5.train.578,SPT.MWR.40,669
j.rnd.6x5.train.579,SPT.MWR.40,632
j.rnd.6x5.train.580,SPT.MWR.40,550
j.rnd.6x5.train.581,SPT.MWR.40,447
j.rnd.6x5.train.582,SPT.MWR.40,465
j.rnd.6x5.train.583,SPT.MWR.40,496
j.rnd.6x5.train.584,SPT.MWR.40,580
j.rnd.6x5.train.585,SPT.MWR.40,483
j.rnd.6x5.train.586,SPT.MWR.40,496
j.rnd.6x5.train.587,SPT.MWR.40,631
j.rnd.6x5.train.588,SPT.MWR.40,469
j.rnd.6x5.train.589,SPT.MWR.40,495
j.rnd.6x5.train.590,SPT.MWR.40,550
j.rnd.6x5.train.591,SPT.MWR.40,550
j.rnd.6x5.train.592,SPT.MWR.40,456
j.rnd.6x5.train.593,SPT.MWR.40,553
j.rnd.6x5.train.594,SPT.MWR.40,464
j.rnd.6x5.train.595,SPT.MWR.40,505
j.rnd.6x5.train.596,SPT.MWR.40,455
j.rnd.6x5.train.597,SPT.MWR.40,459
j.rnd.6x5.train.598,SPT.MWR.40,558
j.rnd.6x5.train.599,SPT.MWR.40,509
j.rnd.6x5.train.600,SPT.MWR.40,584
j.rnd.6x5.train.601,SPT.MWR.40,453
j.rnd.6x5.train.602,SPT.MWR.40,515
j.rnd.6x5.train.603,SPT.MWR.40,559
j.rnd.6x5.train.604,SPT.MWR.40,567
j.rnd.6x5.train.605,SPT.MWR.40,487
j.rnd.6x5.train.606,SPT.MWR.40,600
j.rnd.6x5.train.607,SPT.MWR.40,504
j.rnd.6x5.train.608,SPT.MWR.40,555
j.rnd.6x5.train.609,SPT.MWR.40,521
j.rnd.6x5.train.610,SPT.MWR.40,580
j.rnd.6x5.train.611,SPT.MWR.40,418
j.rnd.6x5.train.612,SPT.MWR.40,515
j.rnd.6x5.train.613,SPT.MWR.40,435
j.rnd.6x5.train.614,SPT.MWR.40,487
j.rnd.6x5.train.615,SPT.MWR.40,514
j.rnd.6x5.train.616,SPT.MWR.40,560
j.rnd.6x5.train.617,SPT.MWR.40,490
j.rnd.6x5.train.618,SPT.MWR.40,363
j.rnd.6x5.train.619,SPT.MWR.40,542
j.rnd.6x5.train.620,SPT.MWR.40,420
j.rnd.6x5.train.621,SPT.MWR.40,643
j.rnd.6x5.train.622,SPT.MWR.40,484
j.rnd.6x5.train.623,SPT.MWR.40,607
j.rnd.6x5.train.624,SPT.MWR.40,611
j.rnd.6x5.train.625,SPT.MWR.40,568
j.rnd.6x5.train.626,SPT.MWR.40,468
j.rnd.6x5.train.627,SPT.MWR.40,537
j.rnd.6x5.train.628,SPT.MWR.40,550
j.rnd.6x5.train.629,SPT.MWR.40,491
j.rnd.6x5.train.630,SPT.MWR.40,555
j.rnd.6x5.train.631,SPT.MWR.40,563
j.rnd.6x5.train.632,SPT.MWR.40,626
j.rnd.6x5.train.633,SPT.MWR.40,466
j.rnd.6x5.train.634,SPT.MWR.40,667
j.rnd.6x5.train.635,SPT.MWR.40,464
j.rnd.6x5.train.636,SPT.MWR.40,605
j.rnd.6x5.train.637,SPT.MWR.40,582
j.rnd.6x5.train.638,SPT.MWR.40,527
j.rnd.6x5.train.639,SPT.MWR.40,461
j.rnd.6x5.train.640,SPT.MWR.40,417
j.rnd.6x5.train.641,SPT.MWR.40,457
j.rnd.6x5.train.642,SPT.MWR.40,445
j.rnd.6x5.train.643,SPT.MWR.40,578
j.rnd.6x5.train.644,SPT.MWR.40,472
j.rnd.6x5.train.645,SPT.MWR.40,541
j.rnd.6x5.train.646,SPT.MWR.40,478
j.rnd.6x5.train.647,SPT.MWR.40,520
j.rnd.6x5.train.648,SPT.MWR.40,535
j.rnd.6x5.train.649,SPT.MWR.40,565
j.rnd.6x5.train.650,SPT.MWR.40,529
j.rnd.6x5.train.651,SPT.MWR.40,485
j.rnd.6x5.train.652,SPT.MWR.40,555
j.rnd.6x5.train.653,SPT.MWR.40,476
j.rnd.6x5.train.654,SPT.MWR.40,565
j.rnd.6x5.train.655,SPT.MWR.40,596
j.rnd.6x5.train.656,SPT.MWR.40,626
j.rnd.6x5.train.657,SPT.MWR.40,550
j.rnd.6x5.train.658,SPT.MWR.40,420
j.rnd.6x5.train.659,SPT.MWR.40,513
j.rnd.6x5.train.660,SPT.MWR.40,471
j.rnd.6x5.train.661,SPT.MWR.40,453
j.rnd.6x5.train.662,SPT.MWR.40,540
j.rnd.6x5.train.663,SPT.MWR.40,496
j.rnd.6x5.train.664,SPT.MWR.40,518
j.rnd.6x5.train.665,SPT.MWR.40,468
j.rnd.6x5.train.666,SPT.MWR.40,511
j.rnd.6x5.train.667,SPT.MWR.40,608
j.rnd.6x5.train.668,SPT.MWR.40,538
j.rnd.6x5.train.669,SPT.MWR.40,450
j.rnd.6x5.train.670,SPT.MWR.40,550
j.rnd.6x5.train.671,SPT.MWR.40,499
j.rnd.6x5.train.672,SPT.MWR.40,547
j.rnd.6x5.train.673,SPT.MWR.40,528
j.rnd.6x5.train.674,SPT.MWR.40,592
j.rnd.6x5.train.675,SPT.MWR.40,367
j.rnd.6x5.train.676,SPT.MWR.40,563
j.rnd.6x5.train.677,SPT.MWR.40,551
j.rnd.6x5.train.678,SPT.MWR.40,503
j.rnd.6x5.train.679,SPT.MWR.40,453
j.rnd.6x5.train.680,SPT.MWR.40,495
j.rnd.6x5.train.681,SPT.MWR.40,603
j.rnd.6x5.train.682,SPT.MWR.40,572
j.rnd.6x5.train.683,SPT.MWR.40,538
j.rnd.6x5.train.684,SPT.MWR.40,525
j.rnd.6x5.train.685,SPT.MWR.40,485
j.rnd.6x5.train.686,SPT.MWR.40,487
j.rnd.6x5.train.687,SPT.MWR.40,385
j.rnd.6x5.train.688,SPT.MWR.40,466
j.rnd.6x5.train.689,SPT.MWR.40,495
j.rnd.6x5.train.690,SPT.MWR.40,557
j.rnd.6x5.train.691,SPT.MWR.40,605
j.rnd.6x5.train.692,SPT.MWR.40,613
j.rnd.6x5.train.693,SPT.MWR.40,582
j.rnd.6x5.train.694,SPT.MWR.40,468
j.rnd.6x5.train.695,SPT.MWR.40,558
j.rnd.6x5.train.696,SPT.MWR.40,444
j.rnd.6x5.train.697,SPT.MWR.40,450
j.rnd.6x5.train.698,SPT.MWR.40,538
j.rnd.6x5.train.699,SPT.MWR.40,449
j.rnd.6x5.train.700,SPT.MWR.40,529
j.rnd.6x5.train.701,SPT.MWR.40,475
j.rnd.6x5.train.702,SPT.MWR.40,544
j.rnd.6x5.train.703,SPT.MWR.40,479
j.rnd.6x5.train.704,SPT.MWR.40,516
j.rnd.6x5.train.705,SPT.MWR.40,669
j.rnd.6x5.train.706,SPT.MWR.40,520
j.rnd.6x5.train.707,SPT.MWR.40,486
j.rnd.6x5.train.708,SPT.MWR.40,611
j.rnd.6x5.train.709,SPT.MWR.40,534
j.rnd.6x5.train.710,SPT.MWR.40,542
j.rnd.6x5.train.711,SPT.MWR.40,491
j.rnd.6x5.train.712,SPT.MWR.40,590
j.rnd.6x5.train.713,SPT.MWR.40,572
j.rnd.6x5.train.714,SPT.MWR.40,571
j.rnd.6x5.train.715,SPT.MWR.40,503
j.rnd.6x5.train.716,SPT.MWR.40,349
j.rnd.6x5.train.717,SPT.MWR.40,454
j.rnd.6x5.train.718,SPT.MWR.40,483
j.rnd.6x5.train.719,SPT.MWR.40,428
j.rnd.6x5.train.720,SPT.MWR.40,572
j.rnd.6x5.train.721,SPT.MWR.40,547
j.rnd.6x5.train.722,SPT.MWR.40,483
j.rnd.6x5.train.723,SPT.MWR.40,567
j.rnd.6x5.train.724,SPT.MWR.40,542
j.rnd.6x5.train.725,SPT.MWR.40,534
j.rnd.6x5.train.726,SPT.MWR.40,435
j.rnd.6x5.train.727,SPT.MWR.40,503
j.rnd.6x5.train.728,SPT.MWR.40,510
j.rnd.6x5.train.729,SPT.MWR.40,528
j.rnd.6x5.train.730,SPT.MWR.40,463
j.rnd.6x5.train.731,SPT.MWR.40,443
j.rnd.6x5.train.732,SPT.MWR.40,572
j.rnd.6x5.train.733,SPT.MWR.40,476
j.rnd.6x5.train.734,SPT.MWR.40,651
j.rnd.6x5.train.735,SPT.MWR.40,490
j.rnd.6x5.train.736,SPT.MWR.40,539
j.rnd.6x5.train.737,SPT.MWR.40,618
j.rnd.6x5.train.738,SPT.MWR.40,389
j.rnd.6x5.train.739,SPT.MWR.40,458
j.rnd.6x5.train.740,SPT.MWR.40,447
j.rnd.6x5.train.741,SPT.MWR.40,541
j.rnd.6x5.train.742,SPT.MWR.40,422
j.rnd.6x5.train.743,SPT.MWR.40,565
j.rnd.6x5.train.744,SPT.MWR.40,612
j.rnd.6x5.train.745,SPT.MWR.40,525
j.rnd.6x5.train.746,SPT.MWR.40,590
j.rnd.6x5.train.747,SPT.MWR.40,472
j.rnd.6x5.train.748,SPT.MWR.40,448
j.rnd.6x5.train.749,SPT.MWR.40,535
j.rnd.6x5.train.750,SPT.MWR.40,615
j.rnd.6x5.train.751,SPT.MWR.40,529
j.rnd.6x5.train.752,SPT.MWR.40,502
j.rnd.6x5.train.753,SPT.MWR.40,481
j.rnd.6x5.train.754,SPT.MWR.40,635
j.rnd.6x5.train.755,SPT.MWR.40,536
j.rnd.6x5.train.756,SPT.MWR.40,589
j.rnd.6x5.train.757,SPT.MWR.40,554
j.rnd.6x5.train.758,SPT.MWR.40,690
j.rnd.6x5.train.759,SPT.MWR.40,436
j.rnd.6x5.train.760,SPT.MWR.40,353
j.rnd.6x5.train.761,SPT.MWR.40,487
j.rnd.6x5.train.762,SPT.MWR.40,425
j.rnd.6x5.train.763,SPT.MWR.40,496
j.rnd.6x5.train.764,SPT.MWR.40,391
j.rnd.6x5.train.765,SPT.MWR.40,464
j.rnd.6x5.train.766,SPT.MWR.40,622
j.rnd.6x5.train.767,SPT.MWR.40,576
j.rnd.6x5.train.768,SPT.MWR.40,555
j.rnd.6x5.train.769,SPT.MWR.40,483
j.rnd.6x5.train.770,SPT.MWR.40,372
j.rnd.6x5.train.771,SPT.MWR.40,462
j.rnd.6x5.train.772,SPT.MWR.40,508
j.rnd.6x5.train.773,SPT.MWR.40,594
j.rnd.6x5.train.774,SPT.MWR.40,463
j.rnd.6x5.train.775,SPT.MWR.40,532
j.rnd.6x5.train.776,SPT.MWR.40,529
j.rnd.6x5.train.777,SPT.MWR.40,499
j.rnd.6x5.train.778,SPT.MWR.40,648
j.rnd.6x5.train.779,SPT.MWR.40,542
j.rnd.6x5.train.780,SPT.MWR.40,713
j.rnd.6x5.train.781,SPT.MWR.40,554
j.rnd.6x5.train.782,SPT.MWR.40,465
j.rnd.6x5.train.783,SPT.MWR.40,556
j.rnd.6x5.train.784,SPT.MWR.40,444
j.rnd.6x5.train.785,SPT.MWR.40,496
j.rnd.6x5.train.786,SPT.MWR.40,533
j.rnd.6x5.train.787,SPT.MWR.40,487
j.rnd.6x5.train.788,SPT.MWR.40,492
j.rnd.6x5.train.789,SPT.MWR.40,489
j.rnd.6x5.train.790,SPT.MWR.40,388
j.rnd.6x5.train.791,SPT.MWR.40,551
j.rnd.6x5.train.792,SPT.MWR.40,508
j.rnd.6x5.train.793,SPT.MWR.40,492
j.rnd.6x5.train.794,SPT.MWR.40,423
j.rnd.6x5.train.795,SPT.MWR.40,570
j.rnd.6x5.train.796,SPT.MWR.40,553
j.rnd.6x5.train.797,SPT.MWR.40,503
j.rnd.6x5.train.798,SPT.MWR.40,665
j.rnd.6x5.train.799,SPT.MWR.40,614
j.rnd.6x5.train.800,SPT.MWR.40,480
j.rnd.6x5.train.801,SPT.MWR.40,602
j.rnd.6x5.train.802,SPT.MWR.40,568
j.rnd.6x5.train.803,SPT.MWR.40,445
j.rnd.6x5.train.804,SPT.MWR.40,498
j.rnd.6x5.train.805,SPT.MWR.40,501
j.rnd.6x5.train.806,SPT.MWR.40,466
j.rnd.6x5.train.807,SPT.MWR.40,471
j.rnd.6x5.train.808,SPT.MWR.40,445
j.rnd.6x5.train.809,SPT.MWR.40,522
j.rnd.6x5.train.810,SPT.MWR.40,487
j.rnd.6x5.train.811,SPT.MWR.40,696
j.rnd.6x5.train.812,SPT.MWR.40,479
j.rnd.6x5.train.813,SPT.MWR.40,602
j.rnd.6x5.train.814,SPT.MWR.40,453
j.rnd.6x5.train.815,SPT.MWR.40,569
j.rnd.6x5.train.816,SPT.MWR.40,468
j.rnd.6x5.train.817,SPT.MWR.40,412
j.rnd.6x5.train.818,SPT.MWR.40,511
j.rnd.6x5.train.819,SPT.MWR.40,540
j.rnd.6x5.train.820,SPT.MWR.40,467
j.rnd.6x5.train.821,SPT.MWR.40,624
j.rnd.6x5.train.822,SPT.MWR.40,524
j.rnd.6x5.train.823,SPT.MWR.40,504
j.rnd.6x5.train.824,SPT.MWR.40,485
j.rnd.6x5.train.825,SPT.MWR.40,469
j.rnd.6x5.train.826,SPT.MWR.40,479
j.rnd.6x5.train.827,SPT.MWR.40,407
j.rnd.6x5.train.828,SPT.MWR.40,643
j.rnd.6x5.train.829,SPT.MWR.40,620
j.rnd.6x5.train.830,SPT.MWR.40,473
j.rnd.6x5.train.831,SPT.MWR.40,441
j.rnd.6x5.train.832,SPT.MWR.40,609
j.rnd.6x5.train.833,SPT.MWR.40,463
j.rnd.6x5.train.834,SPT.MWR.40,420
j.rnd.6x5.train.835,SPT.MWR.40,527
j.rnd.6x5.train.836,SPT.MWR.40,523
j.rnd.6x5.train.837,SPT.MWR.40,576
j.rnd.6x5.train.838,SPT.MWR.40,629
j.rnd.6x5.train.839,SPT.MWR.40,497
j.rnd.6x5.train.840,SPT.MWR.40,534
j.rnd.6x5.train.841,SPT.MWR.40,602
j.rnd.6x5.train.842,SPT.MWR.40,589
j.rnd.6x5.train.843,SPT.MWR.40,517
j.rnd.6x5.train.844,SPT.MWR.40,615
j.rnd.6x5.train.845,SPT.MWR.40,604
j.rnd.6x5.train.846,SPT.MWR.40,615
j.rnd.6x5.train.847,SPT.MWR.40,434
j.rnd.6x5.train.848,SPT.MWR.40,484
j.rnd.6x5.train.849,SPT.MWR.40,472
j.rnd.6x5.train.850,SPT.MWR.40,540
j.rnd.6x5.train.851,SPT.MWR.40,463
j.rnd.6x5.train.852,SPT.MWR.40,450
j.rnd.6x5.train.853,SPT.MWR.40,502
j.rnd.6x5.train.854,SPT.MWR.40,529
j.rnd.6x5.train.855,SPT.MWR.40,447
j.rnd.6x5.train.856,SPT.MWR.40,472
j.rnd.6x5.train.857,SPT.MWR.40,507
j.rnd.6x5.train.858,SPT.MWR.40,564
j.rnd.6x5.train.859,SPT.MWR.40,616
j.rnd.6x5.train.860,SPT.MWR.40,578
j.rnd.6x5.train.861,SPT.MWR.40,640
j.rnd.6x5.train.862,SPT.MWR.40,500
j.rnd.6x5.train.863,SPT.MWR.40,506
j.rnd.6x5.train.864,SPT.MWR.40,612
j.rnd.6x5.train.865,SPT.MWR.40,499
j.rnd.6x5.train.866,SPT.MWR.40,586
j.rnd.6x5.train.867,SPT.MWR.40,482
j.rnd.6x5.train.868,SPT.MWR.40,609
j.rnd.6x5.train.869,SPT.MWR.40,438
j.rnd.6x5.train.870,SPT.MWR.40,503
j.rnd.6x5.train.871,SPT.MWR.40,399
j.rnd.6x5.train.872,SPT.MWR.40,410
j.rnd.6x5.train.873,SPT.MWR.40,442
j.rnd.6x5.train.874,SPT.MWR.40,463
j.rnd.6x5.train.875,SPT.MWR.40,520
j.rnd.6x5.train.876,SPT.MWR.40,540
j.rnd.6x5.train.877,SPT.MWR.40,455
j.rnd.6x5.train.878,SPT.MWR.40,568
j.rnd.6x5.train.879,SPT.MWR.40,417
j.rnd.6x5.train.880,SPT.MWR.40,505
j.rnd.6x5.train.881,SPT.MWR.40,400
j.rnd.6x5.train.882,SPT.MWR.40,497
j.rnd.6x5.train.883,SPT.MWR.40,511
j.rnd.6x5.train.884,SPT.MWR.40,517
j.rnd.6x5.train.885,SPT.MWR.40,550
j.rnd.6x5.train.886,SPT.MWR.40,504
j.rnd.6x5.train.887,SPT.MWR.40,617
j.rnd.6x5.train.888,SPT.MWR.40,544
j.rnd.6x5.train.889,SPT.MWR.40,534
j.rnd.6x5.train.890,SPT.MWR.40,576
j.rnd.6x5.train.891,SPT.MWR.40,478
j.rnd.6x5.train.892,SPT.MWR.40,581
j.rnd.6x5.train.893,SPT.MWR.40,622
j.rnd.6x5.train.894,SPT.MWR.40,557
j.rnd.6x5.train.895,SPT.MWR.40,513
j.rnd.6x5.train.896,SPT.MWR.40,544
j.rnd.6x5.train.897,SPT.MWR.40,667
j.rnd.6x5.train.898,SPT.MWR.40,480
j.rnd.6x5.train.899,SPT.MWR.40,483
j.rnd.6x5.train.900,SPT.MWR.40,532
j.rnd.6x5.train.901,SPT.MWR.40,566
j.rnd.6x5.train.902,SPT.MWR.40,521
j.rnd.6x5.train.903,SPT.MWR.40,523
j.rnd.6x5.train.904,SPT.MWR.40,500
j.rnd.6x5.train.905,SPT.MWR.40,662
j.rnd.6x5.train.906,SPT.MWR.40,502
j.rnd.6x5.train.907,SPT.MWR.40,581
j.rnd.6x5.train.908,SPT.MWR.40,498
j.rnd.6x5.train.909,SPT.MWR.40,754
j.rnd.6x5.train.910,SPT.MWR.40,500
j.rnd.6x5.train.911,SPT.MWR.40,645
j.rnd.6x5.train.912,SPT.MWR.40,477
j.rnd.6x5.train.913,SPT.MWR.40,423
j.rnd.6x5.train.914,SPT.MWR.40,517
j.rnd.6x5.train.915,SPT.MWR.40,493
j.rnd.6x5.train.916,SPT.MWR.40,448
j.rnd.6x5.train.917,SPT.MWR.40,540
j.rnd.6x5.train.918,SPT.MWR.40,514
j.rnd.6x5.train.919,SPT.MWR.40,531
j.rnd.6x5.train.920,SPT.MWR.40,449
j.rnd.6x5.train.921,SPT.MWR.40,551
j.rnd.6x5.train.922,SPT.MWR.40,602
j.rnd.6x5.train.923,SPT.MWR.40,538
j.rnd.6x5.train.924,SPT.MWR.40,650
j.rnd.6x5.train.925,SPT.MWR.40,480
j.rnd.6x5.train.926,SPT.MWR.40,474
j.rnd.6x5.train.927,SPT.MWR.40,492
j.rnd.6x5.train.928,SPT.MWR.40,467
j.rnd.6x5.train.929,SPT.MWR.40,506
j.rnd.6x5.train.930,SPT.MWR.40,416
j.rnd.6x5.train.931,SPT.MWR.40,489
j.rnd.6x5.train.932,SPT.MWR.40,458
j.rnd.6x5.train.933,SPT.MWR.40,433
j.rnd.6x5.train.934,SPT.MWR.40,381
j.rnd.6x5.train.935,SPT.MWR.40,541
j.rnd.6x5.train.936,SPT.MWR.40,592
j.rnd.6x5.train.937,SPT.MWR.40,477
j.rnd.6x5.train.938,SPT.MWR.40,481
j.rnd.6x5.train.939,SPT.MWR.40,509
j.rnd.6x5.train.940,SPT.MWR.40,572
j.rnd.6x5.train.941,SPT.MWR.40,466
j.rnd.6x5.train.942,SPT.MWR.40,591
j.rnd.6x5.train.943,SPT.MWR.40,484
j.rnd.6x5.train.944,SPT.MWR.40,523
j.rnd.6x5.train.945,SPT.MWR.40,588
j.rnd.6x5.train.946,SPT.MWR.40,572
j.rnd.6x5.train.947,SPT.MWR.40,514
j.rnd.6x5.train.948,SPT.MWR.40,552
j.rnd.6x5.train.949,SPT.MWR.40,489
j.rnd.6x5.train.950,SPT.MWR.40,581
j.rnd.6x5.train.951,SPT.MWR.40,513
j.rnd.6x5.train.952,SPT.MWR.40,469
j.rnd.6x5.train.953,SPT.MWR.40,466
j.rnd.6x5.train.954,SPT.MWR.40,470
j.rnd.6x5.train.955,SPT.MWR.40,537
j.rnd.6x5.train.956,SPT.MWR.40,407
j.rnd.6x5.train.957,SPT.MWR.40,492
j.rnd.6x5.train.958,SPT.MWR.40,453
j.rnd.6x5.train.959,SPT.MWR.40,522
j.rnd.6x5.train.960,SPT.MWR.40,509
j.rnd.6x5.train.961,SPT.MWR.40,448
j.rnd.6x5.train.962,SPT.MWR.40,516
j.rnd.6x5.train.963,SPT.MWR.40,513
j.rnd.6x5.train.964,SPT.MWR.40,439
j.rnd.6x5.train.965,SPT.MWR.40,560
j.rnd.6x5.train.966,SPT.MWR.40,594
j.rnd.6x5.train.967,SPT.MWR.40,562
j.rnd.6x5.train.968,SPT.MWR.40,552
j.rnd.6x5.train.969,SPT.MWR.40,537
j.rnd.6x5.train.970,SPT.MWR.40,683
j.rnd.6x5.train.971,SPT.MWR.40,558
j.rnd.6x5.train.972,SPT.MWR.40,575
j.rnd.6x5.train.973,SPT.MWR.40,570
j.rnd.6x5.train.974,SPT.MWR.40,540
j.rnd.6x5.train.975,SPT.MWR.40,488
j.rnd.6x5.train.976,SPT.MWR.40,464
j.rnd.6x5.train.977,SPT.MWR.40,428
j.rnd.6x5.train.978,SPT.MWR.40,577
j.rnd.6x5.train.979,SPT.MWR.40,609
j.rnd.6x5.train.980,SPT.MWR.40,573
j.rnd.6x5.train.981,SPT.MWR.40,530
j.rnd.6x5.train.982,SPT.MWR.40,566
j.rnd.6x5.train.983,SPT.MWR.40,527
j.rnd.6x5.train.984,SPT.MWR.40,465
j.rnd.6x5.train.985,SPT.MWR.40,435
j.rnd.6x5.train.986,SPT.MWR.40,449
j.rnd.6x5.train.987,SPT.MWR.40,556
j.rnd.6x5.train.988,SPT.MWR.40,552
j.rnd.6x5.train.989,SPT.MWR.40,481
j.rnd.6x5.train.990,SPT.MWR.40,422
j.rnd.6x5.train.991,SPT.MWR.40,507
j.rnd.6x5.train.992,SPT.MWR.40,497
j.rnd.6x5.train.993,SPT.MWR.40,630
j.rnd.6x5.train.994,SPT.MWR.40,441
j.rnd.6x5.train.995,SPT.MWR.40,536
j.rnd.6x5.train.996,SPT.MWR.40,539
j.rnd.6x5.train.997,SPT.MWR.40,543
j.rnd.6x5.train.998,SPT.MWR.40,446
j.rnd.6x5.train.999,SPT.MWR.40,636
j.rnd.6x5.train.1000,SPT.MWR.40,481
j.rnd.6x5.train.1001,SPT.MWR.40,478
j.rnd.6x5.train.1002,SPT.MWR.40,506
j.rnd.6x5.train.1003,SPT.MWR.40,439
j.rnd.6x5.train.1004,SPT.MWR.40,443
j.rnd.6x5.train.1005,SPT.MWR.40,492
j.rnd.6x5.train.1006,SPT.MWR.40,483
j.rnd.6x5.train.1007,SPT.MWR.40,473
j.rnd.6x5.train.1008,SPT.MWR.40,609
j.rnd.6x5.train.1009,SPT.MWR.40,487
j.rnd.6x5.train.1010,SPT.MWR.40,570
j.rnd.6x5.train.1011,SPT.MWR.40,503
j.rnd.6x5.train.1012,SPT.MWR.40,557
j.rnd.6x5.train.1013,SPT.MWR.40,489
j.rnd.6x5.train.1014,SPT.MWR.40,544
j.rnd.6x5.train.1015,SPT.MWR.40,502
j.rnd.6x5.train.1016,SPT.MWR.40,499
j.rnd.6x5.train.1017,SPT.MWR.40,434
j.rnd.6x5.train.1018,SPT.MWR.40,446
j.rnd.6x5.train.1019,SPT.MWR.40,475
j.rnd.6x5.train.1020,SPT.MWR.40,538
j.rnd.6x5.train.1021,SPT.MWR.40,445
j.rnd.6x5.train.1022,SPT.MWR.40,568
j.rnd.6x5.train.1023,SPT.MWR.40,555
j.rnd.6x5.train.1024,SPT.MWR.40,449
j.rnd.6x5.train.1025,SPT.MWR.40,480
j.rnd.6x5.train.1026,SPT.MWR.40,596
j.rnd.6x5.train.1027,SPT.MWR.40,529
j.rnd.6x5.train.1028,SPT.MWR.40,500
j.rnd.6x5.train.1029,SPT.MWR.40,603
j.rnd.6x5.train.1030,SPT.MWR.40,425
j.rnd.6x5.train.1031,SPT.MWR.40,508
j.rnd.6x5.train.1032,SPT.MWR.40,463
j.rnd.6x5.train.1033,SPT.MWR.40,628
j.rnd.6x5.train.1034,SPT.MWR.40,559
j.rnd.6x5.train.1035,SPT.MWR.40,494
j.rnd.6x5.train.1036,SPT.MWR.40,568
j.rnd.6x5.train.1037,SPT.MWR.40,471
j.rnd.6x5.train.1038,SPT.MWR.40,475
j.rnd.6x5.train.1039,SPT.MWR.40,481
j.rnd.6x5.train.1040,SPT.MWR.40,494
j.rnd.6x5.train.1041,SPT.MWR.40,488
j.rnd.6x5.train.1042,SPT.MWR.40,661
j.rnd.6x5.train.1043,SPT.MWR.40,548
j.rnd.6x5.train.1044,SPT.MWR.40,478
j.rnd.6x5.train.1045,SPT.MWR.40,477
j.rnd.6x5.train.1046,SPT.MWR.40,563
j.rnd.6x5.train.1047,SPT.MWR.40,540
j.rnd.6x5.train.1048,SPT.MWR.40,448
j.rnd.6x5.train.1049,SPT.MWR.40,509
j.rnd.6x5.train.1050,SPT.MWR.40,551
j.rnd.6x5.train.1051,SPT.MWR.40,456
j.rnd.6x5.train.1052,SPT.MWR.40,471
j.rnd.6x5.train.1053,SPT.MWR.40,504
j.rnd.6x5.train.1054,SPT.MWR.40,506
j.rnd.6x5.train.1055,SPT.MWR.40,518
j.rnd.6x5.train.1056,SPT.MWR.40,460
j.rnd.6x5.train.1057,SPT.MWR.40,567
j.rnd.6x5.train.1058,SPT.MWR.40,517
j.rnd.6x5.train.1059,SPT.MWR.40,568
j.rnd.6x5.train.1060,SPT.MWR.40,503
j.rnd.6x5.train.1061,SPT.MWR.40,502
j.rnd.6x5.train.1062,SPT.MWR.40,399
j.rnd.6x5.train.1063,SPT.MWR.40,480
j.rnd.6x5.train.1064,SPT.MWR.40,556
j.rnd.6x5.train.1065,SPT.MWR.40,631
j.rnd.6x5.train.1066,SPT.MWR.40,558
j.rnd.6x5.train.1067,SPT.MWR.40,477
j.rnd.6x5.train.1068,SPT.MWR.40,437
j.rnd.6x5.train.1069,SPT.MWR.40,594
j.rnd.6x5.train.1070,SPT.MWR.40,595
j.rnd.6x5.train.1071,SPT.MWR.40,475
j.rnd.6x5.train.1072,SPT.MWR.40,759
