PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
400,10,1.2.174,0,516,3,516,516,516,516,516,550,628,28
400,10,2.2.174,0,494,0,554,532,524,554,494,547,727,35
400,10,3.2.176,0,496,1,634,534,496,648,496,555,689,36
400,10,4.2.174,0,505,2,682,528,523,565,516,539,682,38
400,10,5.1.192,0,494,0,563,534,496,604,494,532,628,21
400,11,0.4.221,0,494,0,682,534,496,557,516,558,695,41
400,11,1.2.174,0,516,3,682,516,516,557,516,541,682,36
400,11,2.2.174,1,494,0,554,532,524,554,494,547,727,40
400,11,3.2.176,0,496,1,634,534,496,648,496,563,697,35
400,11,4.2.174,0,505,2,682,528,523,565,505,542,660,37
400,11,5.1.192,0,494,0,521,534,496,516,494,531,584,20
400,12,0.4.221,1,494,0,554,532,524,554,494,556,711,38
400,12,1.2.245,0,516,2,554,516,516,554,516,540,727,36
400,12,2.0.245,0,494,0,554,532,524,648,516,548,682,36
400,12,3.2.245,0,494,0,703,532,524,717,494,546,711,39
400,12,4.2.245,0,505,1,682,516,516,573,505,543,646,29
400,12,5.1.192,0,494,0,575,532,524,539,494,530,579,17
400,13,0.1.255,0,540,3,554,540,540,554,540,564,691,36
400,13,1.2.245,0,516,2,554,516,516,554,516,548,695,43
400,13,2.0.245,1,494,0,554,532,524,648,494,552,646,31
400,13,3.2.245,0,494,0,703,532,524,717,494,561,695,44
400,13,4.2.245,0,505,1,682,516,516,573,505,552,646,40
400,13,5.1.192,0,494,0,575,532,524,539,494,530,590,18
400,14,0.1.255,0,540,3,554,540,540,648,540,562,646,31
400,14,1.2.245,0,516,2,554,516,516,554,516,559,695,47
400,14,2.4.265,0,494,0,715,532,524,648,494,557,695,38
400,14,3.2.245,0,494,0,703,532,524,717,494,562,711,46
400,14,4.2.245,0,505,1,682,516,516,622,516,554,682,44
400,14,5.1.192,1,494,0,575,532,524,539,494,529,590,17
400,15,0.1.291,0,494,0,575,532,494,539,494,529,590,21
400,15,1.2.245,0,516,2,575,516,516,554,516,534,584,19
400,15,2.4.265,0,494,0,549,532,524,549,494,531,554,18
400,15,3.2.245,0,494,0,524,532,524,581,494,531,581,16
400,15,4.2.245,1,505,1,537,516,516,516,505,527,566,15
400,15,5.0.291,0,494,0,575,532,524,539,494,530,590,20
400,16,0.1.291,0,505,0,516,516,516,516,505,524,552,15
400,16,1.2.300,0,516,1,537,552,516,526,516,540,566,15
400,16,2.4.265,1,505,0,537,516,516,523,505,529,566,17
400,16,3.2.300,0,505,0,537,516,516,516,505,517,530,5
400,16,4.3.300,0,505,0,537,516,516,516,505,523,566,14
400,16,5.0.291,0,505,0,537,516,516,516,505,527,566,16
400,17,0.1.291,0,505,0,516,516,516,523,505,525,552,16
400,17,1.2.300,0,516,1,537,552,516,526,516,541,566,16
400,17,2.3.313,0,516,1,523,516,516,523,516,528,552,15
400,17,3.2.300,0,505,0,537,516,516,516,505,517,537,5
400,17,4.3.300,0,505,0,537,516,516,516,505,527,566,16
400,17,5.0.291,1,505,0,537,516,516,523,505,525,552,15
400,18,0.1.291,0,505,0,516,516,516,523,505,525,552,15
400,18,1.2.300,1,516,1,537,552,516,526,516,542,566,15
400,18,2.3.313,0,516,1,523,516,516,523,516,527,552,14
400,18,3.2.300,0,505,0,537,516,516,516,505,517,537,5
400,18,4.3.300,0,505,0,537,516,516,516,505,525,566,16
400,18,5.4.313,0,505,0,537,516,516,523,505,530,566,17
400,19,0.1.291,0,516,0,516,552,516,526,516,541,552,14
400,19,1.0.336,0,526,2,526,552,552,526,526,544,552,12
400,19,2.3.313,0,523,1,523,552,552,526,523,544,552,12
400,19,3.2.336,0,516,0,537,552,516,552,516,545,566,14
400,19,4.3.300,1,516,0,537,552,516,526,516,531,566,16
400,19,5.4.313,0,516,0,537,552,516,526,516,542,566,14
400,20,0.1.291,0,516,0,516,552,516,526,516,528,552,16
400,20,1.0.336,0,526,1,526,552,552,526,526,541,552,13
400,20,2.3.321,0,516,0,537,552,516,526,516,534,566,16
400,20,3.2.336,0,516,0,537,552,516,526,516,544,566,17
400,20,4.0.321,1,516,0,537,516,516,537,516,534,566,20
400,20,5.4.313,0,516,0,537,552,516,526,516,536,566,18
400,21,0.1.291,1,516,0,516,516,516,516,516,516,516,0
400,21,1.0.338,0,516,0,537,516,516,537,516,534,566,20
400,21,2.3.321,0,516,0,537,516,516,537,516,534,566,20
400,21,3.2.336,0,516,0,537,516,516,537,516,538,566,22
400,21,4.1.338,0,537,1,537,566,566,537,537,542,566,11
400,21,5.4.313,0,516,0,537,516,516,537,516,533,566,20
400,22,1.0.338,0,516,0,516,516,516,516,516,516,516,0
400,22,2.3.321,0,516,0,516,516,516,516,516,516,516,0
400,22,3.2.336,1,516,0,516,516,516,516,516,516,516,0
400,22,4.1.354,0,516,0,516,516,516,516,516,516,516,0
400,22,5.4.313,0,516,0,516,516,516,516,516,516,516,0
400,23,1.0.338,0,516,0,516,516,516,516,516,516,516,0
400,23,2.3.321,0,516,0,516,516,516,516,516,516,516,0
400,23,3.1.429,0,516,0,516,516,516,516,516,516,516,0
400,23,4.1.354,0,516,0,516,516,516,516,516,516,516,0
400,23,5.4.313,1,516,0,516,516,516,516,516,516,516,0
400,24,1.0.338,1,516,0,516,516,516,516,516,516,516,0
400,24,2.3.321,0,516,0,516,516,516,516,516,516,516,0
400,24,3.1.429,0,516,0,516,516,516,516,516,516,516,0
400,24,4.1.354,0,516,0,516,516,516,516,516,516,516,0
400,25,1.3.375,0,516,0,516,516,516,516,516,516,516,0
400,25,2.3.321,1,516,0,516,516,516,516,516,516,516,0
400,25,3.1.429,0,516,0,516,516,516,516,516,516,516,0
400,25,4.1.354,0,516,0,516,516,516,516,516,516,516,0
400,26,1.3.375,0,516,0,516,516,516,516,516,516,516,0
400,26,3.1.429,0,516,0,516,516,516,516,516,516,516,0
400,26,4.1.354,1,516,0,516,516,516,516,516,516,516,0
400,27,1.3.375,1,516,0,516,516,516,516,516,516,516,0
400,27,3.1.429,0,516,0,516,516,516,516,516,516,516,0
400,28,3.1.429,1,516,0,516,516,516,516,516,516,516,0
400,29,3.3.503,1,516,0,516,516,516,516,516,516,516,0
401,0,0.3.0,1,328,0,594,441,432,568,334,441,548,45
401,0,1.3.0,0,367,1,484,437,442,544,381,460,654,54
401,0,2.0.0,0,328,0,594,459,432,518,338,446,608,53
401,0,3.1.0,0,328,0,594,532,432,565,338,450,655,50
401,0,4.3.0,0,328,0,594,580,366,565,344,432,605,54
401,0,5.1.0,0,328,0,577,459,413,578,346,452,600,55
401,1,0.4.3,0,328,0,442,441,432,522,338,437,540,42
401,1,1.3.3,0,370,1,487,441,417,547,370,449,534,38
401,1,2.0.0,0,328,0,594,441,432,518,345,441,646,51
401,1,3.1.0,1,328,0,594,498,432,568,334,455,572,48
401,1,4.3.3,0,328,0,594,416,366,568,334,419,605,42
401,1,5.1.0,0,328,0,577,441,413,578,343,438,567,44
401,2,0.4.3,0,328,0,442,498,432,522,328,454,568,46
401,2,1.3.3,0,370,1,487,483,417,547,370,457,675,55
401,2,2.0.0,0,328,0,594,498,432,518,334,451,583,50
401,2,3.3.13,0,379,2,464,498,432,477,392,467,647,42
401,2,4.3.3,1,328,0,594,446,366,568,334,416,576,44
401,2,5.1.13,0,328,0,559,498,432,557,345,446,584,42
401,3,0.4.3,1,328,0,442,446,366,522,334,413,480,33
401,3,1.3.17,0,328,0,497,441,361,568,334,418,569,47
401,3,2.0.0,0,328,0,594,446,366,518,328,417,574,46
401,3,3.3.17,0,333,1,568,446,366,589,355,422,549,42
401,3,4.2.17,0,328,0,594,446,366,568,334,415,558,44
401,3,5.1.13,0,328,0,559,446,366,557,328,411,543,40
401,4,0.1.89,0,338,2,442,396,366,522,338,409,496,32
401,4,1.3.17,0,328,0,465,441,361,487,334,399,474,33
401,4,2.0.0,0,328,0,442,446,366,458,333,414,496,37
401,4,3.3.17,1,333,1,393,446,366,456,338,418,472,30
401,4,4.2.17,0,328,0,442,446,366,522,334,412,522,32
401,4,5.1.13,0,328,0,367,446,366,448,331,416,510,36
401,5,0.1.89,0,338,1,393,396,366,456,338,413,469,30
401,5,1.3.89,0,333,0,399,446,366,399,355,415,496,29
401,5,2.0.0,1,333,0,417,446,366,414,338,411,489,34
401,5,3.2.89,0,333,0,456,446,366,456,338,423,488,34
401,5,4.2.17,0,333,0,393,446,366,577,355,414,484,29
401,5,5.1.13,0,333,0,401,446,366,497,333,419,521,35
401,6,0.1.89,0,338,1,417,396,366,414,338,412,577,34
401,6,1.3.89,0,333,0,435,446,366,435,357,411,467,28
401,6,2.4.89,0,333,0,417,446,366,414,338,418,501,34
401,6,3.2.89,0,333,0,456,446,366,534,338,419,577,44
401,6,4.2.17,0,333,0,417,446,366,414,352,415,534,34
401,6,5.1.13,1,333,0,401,446,366,438,336,411,522,32
401,7,0.1.95,0,333,0,401,449,366,438,346,421,503,33
401,7,1.3.89,0,333,0,454,446,366,394,346,412,467,30
401,7,2.4.89,0,333,0,401,446,366,426,333,415,503,37
401,7,3.2.89,0,333,0,359,446,366,374,352,408,488,32
401,7,4.2.17,1,333,0,388,446,366,450,346,410,481,33
401,7,5.3.95,0,333,0,401,437,375,438,333,411,491,36
401,8,0.1.95,0,333,0,401,449,366,438,353,418,497,29
401,8,1.3.89,0,333,0,407,446,366,394,346,414,501,33
401,8,2.4.89,0,333,0,388,446,366,450,346,409,502,37
401,8,3.2.89,0,333,0,359,446,366,359,333,402,482,34
401,8,4.1.95,0,333,0,388,399,366,450,340,413,491,31
401,8,5.3.95,1,333,0,388,437,375,450,336,408,497,37
401,9,0.1.95,0,333,0,401,449,375,438,341,423,503,36
401,9,1.3.98,0,333,0,370,437,375,370,333,401,479,32
401,9,2.4.89,1,333,0,388,408,375,450,333,401,488,33
401,9,3.2.89,0,333,0,359,437,375,359,333,396,494,35
401,9,4.1.95,0,333,0,388,437,375,450,347,409,496,35
401,9,5.0.98,0,333,0,388,437,375,438,345,417,521,39
401,10,0.1.95,0,333,0,401,449,375,438,346,420,491,35
401,10,1.3.98,1,333,0,370,408,375,370,346,401,467,31
401,10,2.2.102,0,346,1,388,453,373,450,346,403,492,37
401,10,3.2.89,0,333,0,359,408,375,359,333,395,497,36
401,10,4.1.95,0,333,0,388,410,375,450,346,400,466,33
401,10,5.0.98,0,333,0,388,437,375,438,347,408,497,34
401,11,0.1.95,1,333,0,407,449,375,367,347,406,481,29
401,11,1.2.165,0,347,2,370,408,375,384,347,391,443,23
401,11,2.2.102,0,346,1,370,453,373,370,346,392,485,30
401,11,3.2.89,0,333,0,427,408,375,359,346,390,488,30
401,11,4.1.95,0,333,0,370,410,375,370,333,396,479,31
401,11,5.0.98,0,333,0,370,437,375,358,347,401,475,33
401,12,0.0.126,0,345,1,407,449,375,437,347,425,488,32
401,12,1.2.165,0,347,3,407,408,375,407,347,402,481,26
401,12,2.2.102,0,346,2,407,453,373,367,346,406,492,30
401,12,3.2.89,0,333,0,427,449,375,359,341,395,466,31
401,12,4.1.126,0,333,0,407,402,375,367,333,401,509,32
401,12,5.0.98,1,333,0,407,449,375,367,347,406,479,36
401,13,0.0.126,0,345,1,407,449,375,437,360,430,522,29
401,13,1.2.165,0,347,3,407,437,375,407,348,406,481,30
401,13,2.2.102,0,346,2,407,453,373,367,347,395,485,32
401,13,3.2.89,0,333,0,427,449,375,359,333,399,488,31
401,13,4.1.126,1,333,0,407,402,375,367,341,408,491,37
401,13,5.2.114,0,358,4,381,497,411,358,358,410,497,37
401,14,0.0.126,0,345,1,407,402,375,437,353,433,497,32
401,14,1.2.165,0,347,3,407,437,375,407,347,410,481,32
401,14,2.2.102,0,346,2,407,406,373,367,346,402,492,34
401,14,3.2.89,1,333,0,427,402,375,359,341,406,497,35
401,14,4.0.127,0,333,0,407,455,375,367,345,406,479,34
401,14,5.2.114,0,358,4,381,497,411,358,358,416,509,37
401,15,0.0.126,1,345,1,383,402,375,460,345,414,497,30
401,15,1.2.165,0,364,2,380,437,375,380,364,400,455,27
401,15,2.2.150,0,333,0,427,402,360,359,336,385,441,26
401,15,3.4.150,0,333,0,427,482,375,359,333,394,458,29
401,15,4.0.127,0,333,0,427,455,375,374,333,408,481,32
401,15,5.2.150,0,345,1,427,472,386,374,345,407,497,37
401,16,0.2.184,0,402,3,425,402,402,460,402,425,488,23
401,16,1.2.165,0,364,2,370,437,375,437,364,415,481,24
401,16,2.2.150,1,346,1,383,402,360,460,346,403,449,25
401,16,3.4.150,0,345,0,383,482,375,460,345,418,488,31
401,16,4.0.184,0,345,0,383,402,375,441,345,420,497,32
401,16,5.2.150,0,345,0,417,472,386,425,345,427,497,37
401,17,0.2.184,0,402,2,425,402,402,460,402,426,488,22
401,17,1.2.175,0,346,0,380,393,360,398,346,382,440,21
401,17,2.3.175,1,346,0,383,402,360,460,346,399,482,31
401,17,3.4.150,0,346,0,383,482,360,460,352,406,488,29
401,17,4.0.184,0,346,0,383,402,360,441,346,401,441,26
401,17,5.2.175,0,352,1,383,413,383,413,352,394,413,25
401,18,0.2.184,0,402,2,425,402,402,460,402,422,488,22
401,18,1.2.175,0,346,0,380,393,360,398,346,380,440,24
401,18,2.1.180,0,346,0,383,402,360,460,346,394,488,34
401,18,3.4.150,1,346,0,383,482,360,460,346,401,488,32
401,18,4.0.184,0,346,0,383,402,360,441,346,396,441,27
401,18,5.2.175,0,352,1,383,413,383,413,352,394,413,24
401,19,0.2.184,0,402,2,425,482,402,460,402,434,488,24
401,19,1.2.175,1,346,0,380,393,360,398,346,386,440,24
401,19,2.1.180,0,346,0,383,482,360,460,346,403,488,34
401,19,3.0.184,0,352,1,383,482,360,460,352,413,488,34
401,19,4.0.184,0,346,0,383,402,360,441,346,397,441,26
401,19,5.2.175,0,352,1,383,413,383,413,352,395,413,23
401,20,0.2.216,0,393,2,393,393,393,398,393,402,440,18
401,20,1.4.216,0,346,0,380,393,360,398,346,387,440,24
401,20,2.1.180,0,346,0,346,393,360,398,346,383,440,21
401,20,3.0.184,0,360,1,398,393,360,398,360,387,440,22
401,20,4.0.184,1,346,0,380,393,360,393,346,379,410,20
401,20,5.2.216,0,346,0,380,360,360,380,346,365,410,15
401,21,0.2.216,0,393,2,393,393,393,393,393,393,393,0
401,21,1.4.216,0,346,0,380,393,360,393,346,375,393,20
401,21,2.1.180,0,346,0,346,393,360,393,346,380,410,20
401,21,3.0.223,0,346,0,346,393,360,393,346,383,410,19
401,21,4.4.223,0,353,1,353,393,353,393,353,380,410,21
401,21,5.2.216,1,346,0,380,360,360,410,346,366,410,20
401,22,0.2.253,0,346,0,380,360,360,410,346,364,410,20
401,22,1.4.216,0,346,0,380,360,360,346,346,359,380,13
401,22,2.1.180,1,346,0,346,360,360,410,346,360,410,17
401,22,3.0.223,0,346,0,346,360,360,410,346,365,410,21
401,22,4.4.223,0,353,1,353,410,353,410,353,385,410,28
401,22,5.4.253,0,360,2,380,360,360,360,360,361,380,5
401,23,0.2.253,0,346,0,346,360,360,410,346,370,410,24
401,23,1.4.216,1,346,0,346,360,360,346,346,353,360,7
401,23,3.0.223,0,346,0,346,360,360,410,346,367,410,23
401,23,4.4.223,0,353,1,353,410,353,410,353,382,410,29
401,23,5.4.253,0,360,2,360,360,360,360,360,360,360,0
401,24,0.2.253,0,346,0,346,360,360,346,346,352,360,7
401,24,1.0.239,1,346,0,346,360,360,346,346,354,360,7
401,24,3.0.223,0,346,0,346,360,360,346,346,353,360,7
401,24,4.4.239,0,346,0,346,346,346,346,346,346,346,0
401,24,5.4.253,0,360,1,360,360,360,360,360,360,360,0
401,25,0.2.253,0,346,0,346,360,360,346,346,354,360,7
401,25,1.1.264,0,346,0,346,360,360,346,346,353,360,7
401,25,3.0.252,1,346,0,346,360,360,346,346,354,360,7
401,25,4.4.239,0,346,0,346,346,346,346,346,346,346,0
401,25,5.4.253,0,360,1,360,360,360,360,360,360,360,0
401,26,0.2.253,0,346,0,346,360,360,346,346,352,360,7
401,26,1.1.264,0,346,0,346,360,360,346,346,353,360,7
401,26,4.4.239,1,346,0,346,346,346,346,346,346,346,0
401,26,5.4.253,0,360,1,360,360,360,360,360,360,360,0
401,27,0.2.253,0,346,0,346,346,346,346,346,346,346,0
401,27,1.1.264,1,346,0,346,346,346,346,346,346,346,0
401,27,5.4.286,0,346,0,346,346,346,346,346,346,346,0
401,28,0.2.253,1,346,0,346,346,346,346,346,346,346,0
401,28,5.4.286,0,346,0,346,346,346,346,346,346,346,0
401,29,5.4.286,1,346,0,346,346,346,346,346,346,346,0
402,0,0.4.0,1,437,0,661,573,524,681,476,565,676,44
402,0,1.1.0,0,437,0,661,543,533,571,442,585,677,44
402,0,2.4.0,0,482,1,675,543,533,689,515,588,700,41
402,0,3.0.0,0,437,0,661,594,533,571,500,602,729,44
402,0,4.2.0,0,437,0,706,543,533,653,484,575,717,43
402,0,5.3.0,0,485,2,698,543,533,654,485,592,710,49
402,1,0.3.39,0,437,0,661,586,476,681,437,541,693,48
402,1,1.1.0,0,437,0,661,573,524,681,455,562,705,42
402,1,2.4.39,0,437,0,715,573,524,707,469,574,679,46
402,1,3.0.0,0,437,0,661,624,524,681,461,575,715,52
402,1,4.2.0,0,437,0,706,573,524,673,437,559,718,55
402,1,5.3.0,1,485,1,698,573,524,578,490,572,705,40
402,2,0.3.87,0,485,0,698,573,524,578,490,558,711,38
402,2,1.1.0,0,485,0,698,573,524,578,485,574,691,43
402,2,2.4.39,0,485,0,720,573,524,674,485,569,676,40
402,2,3.0.0,1,485,0,698,624,524,578,497,581,707,40
402,2,4.2.0,0,485,0,706,573,524,659,497,569,739,40
402,2,5.1.87,0,497,1,603,573,539,659,502,568,701,40
402,3,0.3.87,0,485,0,698,573,524,578,503,567,695,38
402,3,1.1.0,1,485,0,698,624,524,578,502,584,739,43
402,3,2.4.39,0,485,0,720,624,524,674,497,587,672,40
402,3,3.2.4,0,485,0,698,624,524,578,517,588,707,43
402,3,4.2.0,0,485,0,706,624,524,659,497,579,711,41
402,3,5.1.87,0,497,1,603,624,539,659,514,573,698,39
402,4,0.3.87,0,485,0,698,573,524,578,485,565,664,41
402,4,1.3.87,0,494,1,698,624,533,578,497,573,705,40
402,4,2.4.39,1,485,0,720,624,524,674,502,582,667,40
402,4,3.2.4,0,485,0,698,624,524,578,503,587,705,42
402,4,4.2.0,0,485,0,706,624,524,659,497,577,685,37
402,4,5.1.87,0,497,2,603,624,539,659,502,584,697,44
402,5,0.3.87,1,485,0,720,573,524,674,490,564,676,41
402,5,1.3.87,0,494,1,720,624,533,674,502,573,659,38
402,5,2.3.117,0,485,0,720,624,524,686,503,591,718,44
402,5,3.2.4,0,485,0,720,624,524,674,522,594,706,41
402,5,4.2.0,0,485,0,668,624,524,647,502,577,675,39
402,5,5.1.87,0,497,2,650,624,539,596,517,581,659,38
402,6,0.1.97,0,485,0,589,573,524,634,485,539,639,35
402,6,1.3.97,0,485,0,720,573,524,674,485,565,659,36
402,6,2.3.117,0,485,0,720,573,524,686,485,575,718,43
402,6,3.2.4,1,485,0,720,573,524,674,485,577,718,46
402,6,4.2.0,0,485,0,668,573,524,647,485,567,668,36
402,6,5.1.87,0,506,1,650,555,539,596,506,565,632,30
402,7,0.1.97,0,485,0,589,573,524,634,485,553,686,41
402,7,1.3.97,1,485,0,720,573,524,674,513,585,718,42
402,7,2.3.117,0,485,0,720,573,524,675,509,586,718,52
402,7,3.4.117,0,485,0,720,573,524,674,517,590,707,41
402,7,4.2.32,0,485,0,720,573,524,679,490,581,707,41
402,7,5.1.87,0,506,1,650,555,539,613,506,566,676,34
402,8,0.1.97,0,485,0,589,573,524,634,485,553,657,37
402,8,1.0.106,0,485,0,674,573,524,674,490,584,718,42
402,8,2.3.117,0,485,0,720,573,524,675,503,578,675,41
402,8,3.4.117,0,485,0,720,573,524,674,517,596,707,44
402,8,4.2.32,1,485,0,720,573,524,679,503,587,707,47
402,8,5.1.87,0,506,1,650,555,539,613,514,566,657,34
402,9,0.1.97,0,485,0,589,573,524,604,485,556,656,35
402,9,1.0.106,0,485,0,674,573,524,674,485,582,677,41
402,9,2.3.117,1,485,0,720,573,524,675,508,592,718,52
402,9,3.4.117,0,485,0,720,573,524,679,512,602,718,47
402,9,4.1.88,0,514,2,720,617,547,679,529,591,752,44
402,9,5.1.87,0,506,1,650,555,539,664,517,578,668,36
402,10,0.1.97,0,485,0,589,573,524,590,485,559,657,38
402,10,1.0.106,0,485,0,674,573,524,675,512,587,718,47
402,10,2.1.190,0,551,3,686,606,570,686,551,620,718,40
402,10,3.4.117,1,485,0,720,573,524,675,524,608,718,44
402,10,4.1.88,0,514,2,720,617,547,675,514,606,733,53
402,10,5.1.87,0,506,1,650,555,539,664,506,575,657,36
402,11,0.1.97,0,485,0,589,573,524,595,485,563,663,34
402,11,1.0.106,0,485,0,674,573,524,675,522,606,718,46
402,11,2.1.190,0,551,4,686,606,570,686,551,636,718,38
402,11,3.1.179,0,548,3,720,632,616,675,548,629,707,36
402,11,4.1.88,0,514,2,720,617,547,675,523,620,738,53
402,11,5.1.87,1,507,1,613,555,539,613,522,583,679,37
402,12,0.1.153,0,507,0,522,555,539,576,514,550,625,22
402,12,1.0.106,1,507,0,613,555,539,613,512,581,657,34
402,12,2.1.190,0,551,3,624,606,570,632,551,610,657,24
402,12,3.1.179,0,548,2,613,632,616,613,548,610,650,26
402,12,4.1.153,0,511,1,667,547,592,664,512,581,676,33
402,12,5.0.153,0,511,1,613,555,539,613,522,592,679,38
402,13,0.1.153,1,507,0,522,555,539,595,512,554,647,27
402,13,1.4.194,0,507,0,613,555,539,613,512,585,649,37
402,13,2.1.190,0,551,3,624,606,570,624,551,612,657,28
402,13,3.1.179,0,548,2,613,632,616,613,548,608,672,28
402,13,4.1.153,0,512,1,587,547,592,645,522,581,676,33
402,13,5.0.194,0,507,0,613,555,539,613,512,584,676,40
402,14,0.2.251,0,532,3,576,555,539,555,532,551,600,18
402,14,1.4.194,0,507,0,522,555,539,595,507,555,647,34
402,14,2.1.251,0,512,1,583,555,539,647,512,549,647,25
402,14,3.1.251,0,522,2,522,532,565,595,522,564,623,25
402,14,4.1.251,0,507,0,522,555,546,595,512,562,676,33
402,14,5.0.194,1,507,0,522,555,539,595,512,549,627,24
402,15,0.2.251,0,532,3,576,555,539,555,532,546,600,16
402,15,1.4.194,1,507,0,522,555,539,595,507,552,625,30
402,15,2.1.251,0,512,1,583,555,539,647,512,546,647,22
402,15,3.1.251,0,522,2,522,532,565,595,522,565,676,27
402,15,4.1.251,0,507,0,522,555,546,595,512,550,625,23
402,15,5.4.215,0,532,3,676,555,539,547,532,566,676,33
402,16,0.2.251,0,532,3,576,555,539,555,532,547,597,15
402,16,1.2.226,0,507,0,522,512,514,595,507,536,625,28
402,16,2.1.251,0,512,1,583,555,539,647,512,548,647,36
402,16,3.1.251,0,522,2,522,532,565,595,522,556,597,25
402,16,4.1.251,0,507,0,522,555,546,595,507,545,625,29
402,16,5.4.226,1,507,0,522,555,539,595,507,557,647,32
402,17,0.2.251,0,532,3,576,555,539,555,532,544,576,14
402,17,1.2.226,0,507,0,522,512,514,595,507,551,647,38
402,17,2.1.251,0,512,1,583,555,539,583,512,551,647,34
402,17,3.1.251,0,522,2,522,532,565,595,522,570,623,31
402,17,4.1.251,1,507,0,522,555,546,595,507,544,625,35
402,17,5.2.277,0,512,1,522,592,514,595,512,568,625,37
402,18,0.2.251,0,532,3,532,555,546,555,532,545,600,17
402,18,1.2.226,0,507,0,522,576,546,595,507,542,625,35
402,18,2.1.304,1,507,0,625,555,546,625,507,544,625,41
402,18,3.1.304,0,522,2,522,555,568,595,522,551,600,32
402,18,4.0.304,0,507,0,522,532,546,595,507,545,625,36
402,18,5.2.277,0,512,1,522,512,512,595,512,551,625,43
402,19,0.2.251,0,532,2,532,555,546,555,532,543,600,15
402,19,1.2.226,1,507,0,625,576,546,625,507,545,625,46
402,19,2.0.382,0,507,0,625,546,546,625,507,564,625,45
402,19,3.1.382,0,507,0,625,555,546,625,507,554,625,45
402,19,4.0.304,0,507,0,625,532,546,625,507,553,625,45
402,19,5.2.277,0,512,1,625,512,512,625,512,538,625,48
402,20,0.2.272,1,507,0,507,576,546,576,507,530,576,25
402,20,2.0.382,0,507,0,625,546,546,625,507,560,625,48
402,20,3.1.382,0,507,0,625,576,546,625,507,550,625,48
402,20,4.0.304,0,507,0,625,525,546,625,507,533,625,39
402,20,5.2.277,0,512,1,625,512,512,625,512,535,625,45
402,21,0.0.355,0,524,1,524,576,524,576,524,551,576,26
402,21,2.0.382,0,507,0,507,546,546,507,507,530,546,19
402,21,3.1.382,0,507,0,507,576,546,576,507,533,576,25
402,21,4.0.304,1,507,0,507,525,546,525,507,525,546,13
402,21,5.2.355,0,507,0,507,576,507,576,507,526,576,25
402,22,0.0.365,0,525,1,525,525,525,525,525,525,525,0
402,22,2.0.382,0,507,0,507,546,546,507,507,527,546,20
402,22,3.1.382,0,507,0,507,525,546,525,507,523,546,14
402,22,4.4.365,1,507,0,507,525,546,525,507,523,546,12
402,22,5.2.355,0,507,0,507,525,507,525,507,516,525,9
402,23,0.0.365,0,525,1,525,525,525,525,525,525,525,0
402,23,2.0.382,1,507,0,507,546,546,507,507,526,546,19
402,23,3.1.382,0,507,0,507,525,546,525,507,521,546,12
402,23,4.3.383,0,507,0,507,525,546,525,507,523,546,13
402,23,5.2.355,0,507,0,507,525,507,525,507,516,525,9
402,24,0.0.394,0,507,0,507,546,546,507,507,526,546,19
402,24,2.2.394,0,546,1,546,546,546,546,546,546,546,0
402,24,3.1.382,1,507,0,507,546,546,507,507,526,546,19
402,24,4.3.383,0,507,0,507,546,546,507,507,531,546,19
402,24,5.2.355,0,507,0,507,507,507,507,507,507,507,0
402,25,0.0.394,0,507,0,507,546,546,507,507,524,546,19
402,25,2.2.394,0,546,1,546,546,546,546,546,546,546,0
402,25,3.3.433,0,507,0,507,546,546,507,507,525,546,19
402,25,4.3.383,0,507,0,507,546,546,507,507,530,546,19
402,25,5.2.355,1,507,0,507,507,507,507,507,507,507,0
402,26,0.0.394,1,507,0,507,507,507,507,507,507,507,0
402,26,2.2.430,0,507,0,507,507,507,507,507,507,507,0
402,26,3.3.433,0,507,0,507,507,507,507,507,507,507,0
402,26,4.3.383,0,507,0,507,507,507,507,507,507,507,0
402,27,2.2.430,0,507,0,507,507,507,507,507,507,507,0
402,27,3.3.433,0,507,0,507,507,507,507,507,507,507,0
402,27,4.3.383,1,507,0,507,507,507,507,507,507,507,0
402,28,2.2.430,0,507,0,507,507,507,507,507,507,507,0
402,28,3.3.433,1,507,0,507,507,507,507,507,507,507,0
402,29,2.2.430,1,507,0,507,507,507,507,507,507,507,0
403,0,0.1.0,1,511,0,673,693,643,629,558,670,824,51
403,0,1.0.0,0,511,0,781,693,643,845,582,701,832,55
403,0,2.2.0,0,511,0,822,693,643,793,553,697,932,69
403,0,3.1.0,0,527,1,825,693,595,816,589,707,860,62
403,0,4.3.0,0,511,0,672,693,643,767,533,657,775,48
403,0,5.2.0,0,511,0,822,737,643,810,553,686,860,62
403,1,0.3.67,0,559,2,673,680,669,795,590,668,777,36
403,1,1.0.0,0,511,0,673,693,643,754,525,682,858,64
403,1,2.2.0,1,511,0,673,693,643,756,558,681,878,53
403,1,3.1.67,0,518,1,688,693,643,650,559,669,769,47
403,1,4.3.0,0,511,0,688,693,643,613,548,650,783,48
403,1,5.2.0,0,511,0,673,737,643,629,568,669,794,56
403,2,0.3.67,0,559,2,673,680,669,795,583,677,813,48
403,2,1.0.0,1,511,0,736,693,643,797,557,668,798,52
403,2,2.1.67,0,511,0,736,597,611,754,549,677,822,57
